tau=0.025,tau=0.05,tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.19350353774691711,0.5833178453254355,0.5311782336532034,0.430951872449227,0.04787235168581296,0.8410042439915819,0.5053766380164387,1.2492729256186053e-05
0.3456779332763826,0.2021445991876859,0.12883089855163696,0.3952385984520133,0.01510664985682303,0.7939429484654997,0.5158560164197654,0.002782752737647054
0.7708453957964041,0.6813376569364491,0.75296160950391,0.6457241804449269,0.2628895828381491,0.17072800565899082,0.8307663268662321,4.9584643537770035e-06
0.9085765436087726,0.9832127316097679,0.9487661926284006,0.3128547897277685,0.48685523164605676,0.2912045745048392,0.9275994035020148,0.04389970063159543
0.011580265723817162,0.1086711191469613,0.985209545858444,0.41078698251706647,0.9956230290992542,0.0663220188661981,0.6173371524202381,0.00010711426184151218
0.2591632033101601,0.06953476839307302,0.43983331729160224,0.8579457811307748,0.2101214011678547,0.5206329148121046,0.3578574212743944,0.00042617967589320127
0.21706398046444977,0.2670079447867983,0.05196519161455195,0.4715282905514339,0.23747795908121297,0.9484932460852854,0.7102329363550384,6.2245130190152764e-06
0.2380719213297126,0.8982468791314054,0.31045254620992,0.41106241785901865,0.4756114072925006,0.07181684884691612,0.49081799964642553,0.0005312796511151019
0.24648156198846716,0.6530752181755224,0.997527001481368,0.29769885379073374,0.4904133972914619,0.28710574311977843,0.39898994440267,0.008295333794796633
0.912533901270037,0.9373268394271543,0.9120596060363828,0.3692049518910593,0.31705577651295,0.6068605097806276,0.1826879882378053,0.00024235795341698285
0.6955502277889655,0.5101465277089826,0.6111812674350313,0.9427866957353134,0.625225715321601,0.4694437241874235,0.9391332166044591,0.0008950239020252271
0.8255037369999816,0.5329018446985464,0.12087093179648455,0.6919564485204336,0.6457257661650444,0.2589122479990103,0.41651856987046576,0.0002643858436629509
0.19650826055965248,0.1146492031616288,0.19246971844458305,0.10557646607675725,0.7492385088420113,0.8490364534808391,0.9743134874539846,8.370588759909481e-07
0.8005246214504217,0.8202195190249895,0.04463080479423464,0.8143435074881864,0.2997072291685907,0.7465495551230428,0.6119126610836818,0.013603578401173544
0.4651454073656589,0.5400604951308409,0.05050142825551303,0.4928797984445742,0.13283434678409908,0.07400553313962029,0.8689030765441855,0.002549267103669206
0.9851849633205945,0.9984299590660567,0.3800879800521004,0.4284741734583517,0.886350523289407,0.27066245145353135,0.3535960592968679,0.001632202845094688
0.8517899019442388,0.3023642361519712,0.11213543356376715,0.3429426632628123,0.25390044105399157,0.7702800302143554,0.2080562338901,7.444566299985578e-05
0.25315781112109226,0.041104626152588725,0.25773727417819153,0.49662740228250635,0.00204470358365113,0.08520229700006425,0.9147309430742412,0.00011921321305474741
0.538910103116098,0.3518342828412153,0.9623731716262842,0.7291581971620753,0.2673287788947659,0.8355237623799828,0.687177081988009,1.6953237282901767e-06
0.6545140390366252,0.7863613869043187,0.7053585736556467,0.19971979164599135,0.9968635743821549,0.30365314774886437,0.045550697898400036,0.002761183626814434
0.382771850755593,0.6945703855282117,0.10745554806693107,0.6186827843738764,0.911299603942415,0.20221122950617845,0.2990287683812139,1.4728198625912903e-05
