tau=0.01,tau=0.05,tau=0.1,tau=0.5,tau=1,tau=5,naive
0.22132974745274472,0.8555103744288498,0.16545855406835266,0.27038494267952695,0.26053605718493406,0.11404350477587308,8.49217805665159e-06
0.9853274439274619,0.7543559838127407,0.974688506058879,0.03405998425105404,0.43349967476685203,0.5931499630105984,0.0025233494169794035
0.30768130997036724,0.6941157463916011,0.3983209792021008,0.5925919668157186,0.9599628261717256,0.5668418023055126,0.0007861371811100915
0.7127234403224055,0.7949124029484715,0.6547347993691517,0.8572305216999944,0.1471740453661287,0.5718471400897783,0.0005900276337392762
0.9383429482961653,0.5647721285893037,0.2982287731580957,0.1733894958946217,0.6703643948230145,0.24562643980325938,1.1615987692836782e-06
0.521232638066917,0.5698700528298867,0.39334581896820076,0.8568250789115257,0.6410857309249355,0.5272172312324817,6.931273666466176e-06
0.8276010907331413,0.605082469802113,0.9067071182160179,0.6229905453620587,0.06659831012607334,0.556614251877125,5.0999839840581984e-05
0.6830452329625618,0.4301903175689407,0.8374198689362752,0.9949727730428966,0.29288759867253095,0.9647771915298239,0.0015112439952369439
0.31704104337444516,0.10973815311453568,0.22161323378324133,0.5005175926350631,0.08141012557033729,0.4733988480206877,0.00024163316323388973
0.9097091365567433,0.3450911467950029,0.9702600376239698,0.09464695037405149,0.06497008900031113,0.059338782590881566,0.0008020985868246733
0.5074828078365387,0.25448601265769993,0.5330960049794932,0.3529268908335724,0.6068966518202354,0.08851285358661916,0.016862179531308086
0.028319388053365112,0.9543299136862164,0.8015823600158728,0.3821471178299643,0.4163323431963066,0.9879031745595059,3.3075540127880387e-06
0.7668514723681589,0.7155836197972191,0.3831934813485234,0.22574326525118438,0.8812388166160926,0.9673464225103409,3.5376441220869026e-08
0.36875056200747847,0.8144923540771692,0.24534816004669796,0.37572927046983895,0.6154477561239017,0.9660073777547398,0.020559905256640976
0.9416506402327157,0.3148781829098776,0.9725074109211503,0.32035676400373797,0.19765817887598458,0.014078292468487585,1.667113621128813e-05
0.9965747062365364,0.6599683490094901,0.11635524642033154,0.34633286075721154,0.2647146902202384,0.8430292469041102,0.00011077402896775279
0.6907498717547792,0.9985298547665563,0.04003935964523456,0.5170518176551804,0.6742953231858553,0.7679907364646146,8.644394378087839e-06
0.46747326680947787,0.9717360004085743,0.008455290271166666,0.2261513720097249,0.5247097022184467,0.6613315170186015,0.0029441254323837596
0.8568963899755684,0.6518722505032117,0.5799027253901412,0.614473088125402,0.1028111440542544,0.970591753785339,0.013903007007926571
0.6715434342945819,0.7452892679373206,0.4652117255406145,0.6752898697183538,0.15163360122653302,0.7208605088573267,0.06027890619732357
0.5791139202834785,0.739551516628536,0.2122168368364931,0.17179036999636546,0.7587310113277699,0.3226821070824999,0.00016999633637226896
0.055229177475348196,0.8095753398077052,0.7984623264008082,0.6775067214880917,0.26759837059194536,0.055920100183532766,0.0037671475513872954
0.8333726161892439,0.4601178290322351,0.8793369854599025,0.8588258683033443,0.4753254667639082,,0.00044002419250410707
0.22104314998867736,0.1904393488577389,0.8545447636437217,0.7804170165070579,0.4957947691026603,0.6347562074706747,4.177709310715372e-07
0.39035604248969386,0.18711808066178723,0.8406975102261689,0.5769058533133044,0.9190683072900404,0.16676446264469155,0.0006108995743985268
0.6889073950497112,0.17428750424936215,0.03045463048312583,0.07013168879273232,0.9210298769835341,0.4382463599618457,0.014127488814327016
0.3002323061262997,0.6519097246140266,0.05706963162309493,0.15374832038562092,0.5539250589848463,,0.0004326764430654384
0.3772438058674604,0.11940937405751109,0.1452053176569751,0.1339125655670163,0.8772088758115866,0.8933598607733015,0.013470959964296703
0.03888302481144509,0.33881553826598254,0.027212357728865474,0.8418087747216306,0.451256697435017,0.23033567073374203,0.00022963269567066735
0.8288112972018192,0.39537297739771116,0.7745797362462347,0.7253558044940398,0.9132251027816601,0.6989954872580489,7.809597212038444e-05
0.8161219539347692,0.4667091064741518,0.2300897091175279,0.4700550133012445,0.5259923747186466,0.1735173435271667,0.00010164761584208204
0.9140396705258967,0.1438603004796119,0.9823799171677626,0.6397310968494638,0.4515126888538998,0.11245068133634102,0.00018246154473589016
0.8393628903470458,0.6777766645489179,0.5506248620948953,0.7993493781557843,0.3179266217268447,0.41131036747539845,1.446608650601533e-05
0.08478357325988241,0.937033708103637,0.974559453179074,0.5296729946304144,0.7549039735386659,0.5998575316906473,0.0028979203583893165
0.48655181505785294,0.28927788794312315,0.3798899175965535,0.7942211533949461,0.3807200633852556,0.9246434343448868,0.003450700297304543
0.7385889631139667,0.7646003828177554,0.41789396991789446,0.7395164437852724,0.6918828497636724,0.1197175405465228,1.3486841866860999e-05
0.012700941447928932,0.9333307033408919,0.6046157890225703,0.7022614024096073,0.9649013366949968,0.2549651513333495,0.0008362894766030804
0.6948376966503947,0.3165208049205154,0.5098270431996247,0.9442371348326715,0.45912749997843944,0.021771861106647476,0.008453120025280425
0.13711735342677384,0.2129453312268465,0.8563406512117067,0.17612807059329136,0.09163229161163504,0.4893974244493182,0.0029287612297971277
0.8294934688787643,0.44287604297297944,0.892606374409679,0.34100481484962125,0.4960739879400699,0.12305266311077914,3.459736234601163e-05
0.195860921259788,0.8679200286282824,0.21516421193523336,0.056618004553944924,0.7746562035760114,0.5694461591333743,0.0014515720759459283
0.31203435575436417,0.9186430115700366,0.4875866950309379,0.970389597242558,0.1850742292158019,0.9130752343521426,6.319115884112492e-06
0.6790928628654654,0.3321090097590518,0.5155679146225757,0.9438521451789412,0.820902683516275,0.8180375668243449,9.448248918531021e-05
0.6075475157388635,0.07803179456068882,0.3134666576615008,0.645906873283247,0.9962419847241841,0.21104278893520895,2.8052219068985806e-05
0.6842929653170139,0.32887369874217226,0.4290841149701537,0.5169418798854344,0.5251177254074281,0.8523179559172873,0.000235510881134271
0.2648526955616072,0.8252542773258251,0.5080009818994533,0.6753524461066213,0.9744345630870841,0.5707916507267279,0.01980742502197419
0.6080788217858827,0.6921358999246581,0.8634974748849495,0.11454396345661912,0.5053905117232761,0.9648446455634849,0.0018863254376599858
0.7096285039623911,0.07134619903532381,0.36610256043988304,0.16166636842882703,0.3657615797633913,0.6255517767244634,0.00013244633296427555
0.7528573816374312,0.8717883485517853,0.7544274942719542,0.523462984013553,0.06792924108848815,0.2545690598468307,0.0013850334686162924
0.8929039076384272,0.3990708583791818,0.9889045263888452,0.44001986163675205,0.6015356431799971,0.8421894020431238,3.939505202055216e-06
0.006652005369231413,0.5151516716978569,0.7241046488772402,0.28820298317234955,0.7309012202605042,0.3996299237807803,8.922175304126867e-07
0.24516614553345056,0.7302454593748642,0.06761818963156215,0.3848757230137838,0.8370247668052437,0.1649798220642394,0.001886659137879998
0.1291782248862195,0.38687944483518893,0.3933574740903536,0.9277871971351849,0.7192494542760004,0.0824825243680078,1.0468367580784843e-05
0.17384029078079266,0.9132965504926579,0.21833537415518672,0.8070784189775917,0.7963015057258399,0.6311853097880189,7.018342573772429e-10
0.8654223747412321,0.6707428510799994,0.01235797419092072,0.6987589579824067,0.0744942788497596,0.14875161231451156,4.356064187138742e-08
0.47951938961922974,0.13865242129555155,0.9381891176920507,0.5119354266346332,0.004090549305349087,0.26314925076239293,2.515265405955702e-07
0.9018554167654514,0.6501995975718415,0.23801236069150683,0.8913980868028235,0.9287035398049025,0.5864175488735951,0.03864494194713075
0.037018103242133456,0.6686542092868709,0.9252683831185942,0.5551220996805517,0.23550717730052123,0.3555738500887649,0.003067641865307613
0.675906260593087,0.2968653665122323,0.6937047999160176,0.3575833247605731,0.8356941307990268,0.4565911241559619,2.8208006423779963e-05
0.7560920908017491,0.5740596917186845,0.06482700551368212,0.022588367154016083,0.4284205812263679,0.5449453546906914,9.003508774085844e-06
0.3631325173474065,0.29717485121432363,0.33064893387336153,0.195645440369302,0.8740442669964339,0.23981857214414895,1.3338096145343314e-06
0.5006248183408455,0.7072436162066632,0.32999532724767533,0.20926110161058784,0.17629471514597053,0.025022567765414262,0.008287747182461724
0.5012324006981603,0.9877702614056426,0.12619417697507515,0.41264122233713785,0.6146579308753914,0.5545687629614932,3.110647883275419e-06
0.7466594356561284,0.7108556516670589,0.10167385200486344,0.6816685163196523,0.9435393595517092,0.8043169480721672,0.02836809886498859
0.6682806759298717,0.5674687012538211,0.6216790183163157,0.9944301097563999,0.507721338188629,0.3615936397237634,5.8127515743078284e-05
0.21476047188369557,0.2589987363507863,0.9671749567255362,0.7042766283844261,0.25328329970238206,0.246675631624304,0.007840373828461922
