Gao,Barber
0.7303983165234387,0.01270742347524226
0.5477040887273327,0.13955472270761554
0.8366464265544679,0.5506749856408986
0.6062101720431279,0.9427191055140114
0.7110162579151533,0.47977265782708234
0.27767922262997113,0.429146993599214
0.23791352870465768,0.6501725776762086
0.3749273384347446,0.6739388322326045
0.2768146679966841,0.3451849609629742
0.9469216379685924,0.297293848108729
0.8944034293970347,0.2618978139011753
0.031294184817743674,0.7897534503431788
0.9987832791235735,0.6158923823616017
0.43823208288435556,0.13811452125058907
0.09941972120452632,0.7583717588040902
0.18686488409724472,0.9148676294348572
0.0399262761221754,0.6746107628164985
0.5377857864073319,0.021557200685882964
0.43625370914715217,0.5356903633623697
0.2981469141223057,0.2361236683912698
0.6669499482531843,0.13514604462722532
0.7643609539019586,0.6319561084812699
0.9782377514287572,0.26699943982771335
0.8743189364377459,0.42864079681608014
0.5909015187888945,0.06153639615917969
0.09885157147017512,0.9876377553609532
0.38539891374187096,0.32210563190187746
0.07502077625689219,0.20105273327088796
0.255151222930537,0.46090447389311756
0.5092148228423131,0.6413616256885737
0.7133889837116854,0.594788787312824
0.7275396477047672,0.8762993779815649
0.3296272340524882,0.177985311785048
0.8345093527660244,0.7620432503829246
0.08205992023870125,0.9837689522810886
0.46598491363548716,0.06300936058889096
0.9455545268472396,0.9262923370677068
0.5576820722050819,0.8884933645814012
0.6307401003111801,0.008234940196821784
0.3038889560741573,0.9442478514115861
0.45778979501176953,0.183674812696897
0.5694509117600652,0.8210236597058169
0.4334247762265835,0.5427554286198211
0.3703646260241445,0.9294728087493735
0.053338519514418634,0.4435103354244595
0.560405882254791,0.8630262981474419
0.1850015809958342,0.8690281591626379
0.5596863393344741,0.4694161995137928
0.10644636893851891,0.13231506813637675
0.4660432979670154,0.42704801254425934
0.19629143772064675,0.2320648710156198
0.3156378773898866,0.2387882290287459
0.971286417999172,0.04038721969848156
0.13883684069510357,0.1599335264592845
0.957802442397113,0.27536051537037515
0.22249439235399127,0.9314017781395348
0.9480513916350443,0.5774953095127903
0.4465515249653143,0.932458324311437
0.5813807831093895,0.7350101183809279
0.3453026176093875,0.8241099221880025
0.4649193394485307,0.3730560750849367
0.5633751674507459,0.5296153716969645
0.3885568878224589,0.8860967182534478
0.0129579016144957,0.465834595194244
0.6675539886513974,0.8425824616387317
0.6233249740367015,0.6193202267263326
