tau,delta,effect_size,reject,min_size>=10,method,linkage
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.653846153846154,0,0,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,4.583333333333333,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.041666666666667,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.041666666666667,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,4.230769230769231,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,4.653846153846154,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.05,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.95,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.041666666666667,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.583333333333333,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.583333333333333,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.583333333333333,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.230769230769231,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.041666666666667,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.454545454545454,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.454545454545454,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,4.583333333333333,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.653846153846154,1,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.05,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.041666666666667,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.05,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,4.583333333333333,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.0,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.076923076923077,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.05,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.041666666666667,1,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.041666666666667,0,0,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.0,0,0,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,0,1,Barber,average
NA,5.5,4.583333333333333,1,0,Barber,average
NA,5.5,5.5,0,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,0,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
NA,5.5,5.5,1,1,Barber,average
