tau,delta,effect_size,reject,min_size>=10,method,recovery_prob
0.1,1.0,0.7368421052631579,0,0,Randomized,0.9675
0.1,1.0,0.7142857142857143,0,0,Randomized,0.9675
0.1,1.0,0.7217391304347827,0,0,Randomized,0.9675
0.1,1.0,0.8999999999999998,0,0,Randomized,0.9675
0.1,1.0,0.6890756302521008,0,0,Randomized,0.9675
0.1,1.0,0.9999999999999999,0,0,Randomized,0.9675
0.1,1.0,0.0,0,0,Randomized,0.9675
0.1,1.0,0.5625,1,0,Randomized,0.9675
0.1,1.0,0.7,0,0,Randomized,0.9675
0.1,1.0,0.7142857142857142,0,0,Randomized,0.9675
0.1,1.0,0.7301587301587301,0,0,Randomized,0.9675
0.1,1.0,1.0,0,0,Randomized,0.9675
0.1,1.0,0.9999999999999998,0,0,Randomized,0.9675
0.1,1.0,0.5714285714285714,0,0,Randomized,0.9675
0.1,1.0,0.5625,0,0,Randomized,0.9675
0.1,1.0,0.8095238095238095,0,0,Randomized,0.9675
0.1,1.0,0.6,0,0,Randomized,0.9675
0.1,1.0,0.8571428571428571,0,0,Randomized,0.9675
0.1,1.0,0.7083333333333334,1,0,Randomized,0.9675
0.1,1.0,0.75,0,0,Randomized,0.9675
0.1,1.0,0.7692307692307693,0,0,Randomized,0.9675
0.1,1.0,0.7310924369747899,0,0,Randomized,0.9675
