,Tau,Method,WCSS/TSS
1383,5.0,Randomized,0.958510505741348
1384,0.0,Naive,0.1787414880230541
1385,0.025,Randomized,0.1787414880230541
1386,0.05,Randomized,0.1787414880230541
1387,0.1,Randomized,0.1787414880230541
1388,0.25,Randomized,0.1787414880230541
1389,0.5,Randomized,0.8087265526480617
1390,1.0,Randomized,0.882113397969099
1391,5.0,Randomized,0.9827359966014588
1392,0.0,Naive,0.1680232647820515
1393,0.025,Randomized,0.1680232647820515
1394,0.05,Randomized,0.1680232647820515
1395,0.1,Randomized,0.7637033890247436
1396,0.25,Randomized,0.1680232647820515
1397,0.5,Randomized,0.40168727314140346
1398,1.0,Randomized,0.7691685135606666
1399,5.0,Randomized,0.9109526087462856
1400,0.0,Naive,0.1468375086522818
1401,0.025,Randomized,0.1468375086522818
1402,0.05,Randomized,0.1468375086522818
1403,0.1,Randomized,0.1468375086522818
1404,0.25,Randomized,0.8146297931033674
1405,0.5,Randomized,0.1677795958224355
1406,1.0,Randomized,0.7916812455095658
1407,5.0,Randomized,0.904878365330382
1408,0.0,Naive,0.1414895750312179
1409,0.025,Randomized,0.1414895750312179
1410,0.05,Randomized,0.1414895750312179
1411,0.1,Randomized,0.1414895750312179
1412,0.25,Randomized,0.17124041640992865
1413,0.5,Randomized,0.1414895750312179
1414,1.0,Randomized,0.879407691044234
1415,5.0,Randomized,0.997275123976971
1416,0.0,Naive,0.11803289652990294
1417,0.025,Randomized,0.11803289652990294
1418,0.05,Randomized,0.11803289652990294
1419,0.1,Randomized,0.11803289652990294
1420,0.25,Randomized,0.11803289652990294
1421,0.5,Randomized,0.999794176351277
1422,1.0,Randomized,0.7224846734078172
1423,5.0,Randomized,0.9942185241359667
1424,0.0,Naive,0.09075675915663071
1425,0.025,Randomized,0.09075675915663071
1426,0.05,Randomized,0.09075675915663071
1427,0.1,Randomized,0.09075675915663071
1428,0.25,Randomized,0.09075675915663071
1429,0.5,Randomized,0.09075675915663071
1430,1.0,Randomized,0.9351883890779418
1431,5.0,Randomized,0.9351883890779418
1432,0.0,Naive,0.11875238004548996
1433,0.025,Randomized,0.11875238004548996
1434,0.05,Randomized,0.11875238004548996
1435,0.1,Randomized,0.11875238004548996
1436,0.25,Randomized,0.11875238004548996
1437,0.5,Randomized,0.11875238004548996
1438,1.0,Randomized,0.8078597967661715
1439,5.0,Randomized,0.9590332860560198
1440,0.0,Naive,0.13966820632857205
1441,0.025,Randomized,0.13966820632857205
1442,0.05,Randomized,0.13966820632857205
1443,0.1,Randomized,0.13966820632857205
1444,0.25,Randomized,0.13966820632857205
1445,0.5,Randomized,0.6614728924305449
1446,1.0,Randomized,0.8845388239067954
1447,5.0,Randomized,0.9696512737480415
1448,0.0,Naive,0.1800417223935348
1449,0.025,Randomized,0.21199657675842684
1450,0.05,Randomized,0.21199657675842684
1451,0.1,Randomized,0.21199657675842684
1452,0.25,Randomized,0.24797113088556558
1453,0.5,Randomized,0.915205037563934
1454,1.0,Randomized,0.9398648069841882
1455,5.0,Randomized,0.9814089994662819
1456,0.0,Naive,0.20082651016231431
1457,0.025,Randomized,0.20082651016231431
1458,0.05,Randomized,0.20082651016231431
1459,0.1,Randomized,0.20082651016231431
1460,0.25,Randomized,0.20082651016231431
1461,0.5,Randomized,0.9946297136619473
1462,1.0,Randomized,0.7799216878780388
1463,5.0,Randomized,0.9886432728024183
1464,0.0,Naive,0.17133921866534965
1465,0.025,Randomized,0.17133921866534965
1466,0.05,Randomized,0.17133921866534965
1467,0.1,Randomized,0.17133921866534965
1468,0.25,Randomized,0.9650386765032417
1469,0.5,Randomized,0.7874543910742389
1470,1.0,Randomized,0.8605048764284748
1471,5.0,Randomized,0.9533980586462704
1472,0.0,Naive,0.15774177412892487
1473,0.025,Randomized,0.15774177412892487
1474,0.05,Randomized,0.15774177412892487
1475,0.1,Randomized,0.15774177412892487
1476,0.25,Randomized,0.15774177412892487
1477,0.5,Randomized,0.9370863410065925
1478,1.0,Randomized,0.923303069481332
1479,5.0,Randomized,0.8281470345704226
1480,0.0,Naive,0.19719684838592338
1481,0.025,Randomized,0.19719684838592338
1482,0.05,Randomized,0.19719684838592338
1483,0.1,Randomized,0.19719684838592338
1484,0.25,Randomized,0.19719684838592338
1485,0.5,Randomized,0.9544102266895775
1486,1.0,Randomized,0.9800855008787636
1487,5.0,Randomized,0.9733036106567164
1488,0.0,Naive,0.7968590901422061
1489,0.025,Randomized,0.7968590901422061
1490,0.05,Randomized,0.7968590901422061
1491,0.1,Randomized,0.22578165440425488
1492,0.25,Randomized,0.9102949899219427
1493,0.5,Randomized,0.9102949899219427
1494,1.0,Randomized,0.9511289774598822
1495,5.0,Randomized,0.8253964540299966
1496,0.0,Naive,0.1726648483801282
1497,0.025,Randomized,0.1726648483801282
1498,0.05,Randomized,0.1726648483801282
1499,0.1,Randomized,0.1726648483801282
1500,0.25,Randomized,0.8623231557009037
1501,0.5,Randomized,0.8623231557009037
1502,1.0,Randomized,0.8754892339726184
1503,5.0,Randomized,0.992740331218717
1504,0.0,Naive,0.9202395491250306
1505,0.025,Randomized,0.9202395491250306
1506,0.05,Randomized,0.9470523146722057
1507,0.1,Randomized,0.9470523146722057
1508,0.25,Randomized,0.7979077768483215
1509,0.5,Randomized,0.9202395491250306
1510,1.0,Randomized,0.8548397158910662
1511,5.0,Randomized,0.9910653707550384
1512,0.0,Naive,0.1636100053282113
1513,0.025,Randomized,0.1636100053282113
1514,0.05,Randomized,0.1636100053282113
1515,0.1,Randomized,0.1636100053282113
1516,0.25,Randomized,0.1636100053282113
1517,0.5,Randomized,0.8002149302947227
1518,1.0,Randomized,0.7800108139942596
1519,5.0,Randomized,0.9682451630000837
1520,0.0,Naive,0.1254731258139445
1521,0.025,Randomized,0.1254731258139445
1522,0.05,Randomized,0.1254731258139445
1523,0.1,Randomized,0.1254731258139445
1524,0.25,Randomized,0.1254731258139445
1525,0.5,Randomized,0.6042038992362802
1526,1.0,Randomized,0.9693986113893365
1527,5.0,Randomized,0.9938990636246054
1528,0.0,Naive,0.20525245309471213
1529,0.025,Randomized,0.20525245309471213
1530,0.05,Randomized,0.20525245309471213
1531,0.1,Randomized,0.20525245309471213
1532,0.25,Randomized,0.9457173010603166
1533,0.5,Randomized,0.2039624375765389
1534,1.0,Randomized,0.6357764126345531
1535,5.0,Randomized,0.844221588671541
1536,0.0,Naive,0.20307520128342318
1537,0.025,Randomized,0.20307520128342318
1538,0.05,Randomized,0.20307520128342318
1539,0.1,Randomized,0.20307520128342318
1540,0.25,Randomized,0.9669129464273487
1541,0.5,Randomized,0.6995389586089047
1542,1.0,Randomized,0.6893976997574874
1543,5.0,Randomized,0.9822837498700916
1544,0.0,Naive,0.13414901570043514
1545,0.025,Randomized,0.13414901570043514
1546,0.05,Randomized,0.13414901570043514
1547,0.1,Randomized,0.13414901570043514
1548,0.25,Randomized,0.2641063561150973
1549,0.5,Randomized,0.41382690775520287
1550,1.0,Randomized,0.9691072824110897
1551,5.0,Randomized,0.9957621724445631
1552,0.0,Naive,0.1623278875907989
1553,0.025,Randomized,0.1623278875907989
1554,0.05,Randomized,0.1623278875907989
1555,0.1,Randomized,0.1623278875907989
1556,0.25,Randomized,0.1623278875907989
1557,0.5,Randomized,0.1623278875907989
1558,1.0,Randomized,0.6509830745508326
1559,5.0,Randomized,0.9588798572472246
1560,0.0,Naive,0.15915350649807186
1561,0.025,Randomized,0.15915350649807186
1562,0.05,Randomized,0.15915350649807186
1563,0.1,Randomized,0.8811334859919587
1564,0.25,Randomized,0.9083747883709711
1565,0.5,Randomized,0.9083747883709711
1566,1.0,Randomized,0.9637004925579472
1567,5.0,Randomized,0.9598040804242406
1568,0.0,Naive,0.16124181648655134
1569,0.025,Randomized,0.8704027026674017
1570,0.05,Randomized,0.8704027026674017
1571,0.1,Randomized,0.8704027026674017
1572,0.25,Randomized,0.9704919602366454
1573,0.5,Randomized,0.912290541039805
1574,1.0,Randomized,0.8951947282492383
1575,5.0,Randomized,0.7152024067073097
1576,0.0,Naive,0.15831316412104704
1577,0.025,Randomized,0.15831316412104704
1578,0.05,Randomized,0.15831316412104704
1579,0.1,Randomized,0.15831316412104704
1580,0.25,Randomized,0.2812145731046911
1581,0.5,Randomized,0.5080604856898547
1582,1.0,Randomized,0.670354250694702
1583,5.0,Randomized,0.863381789058604
1584,0.0,Naive,0.14832069870106404
1585,0.025,Randomized,0.14832069870106404
1586,0.05,Randomized,0.14832069870106404
1587,0.1,Randomized,0.14832069870106404
1588,0.25,Randomized,0.14832069870106404
1589,0.5,Randomized,0.9988555551784083
1590,1.0,Randomized,0.9988555551784083
1591,5.0,Randomized,0.9944469684996609
1592,0.0,Naive,0.09303799058871288
1593,0.025,Randomized,0.09303799058871288
1594,0.05,Randomized,0.09303799058871288
1595,0.1,Randomized,0.09303799058871288
1596,0.25,Randomized,0.09303799058871288
1597,0.5,Randomized,0.7711604638139544
1598,1.0,Randomized,0.9366499107087575
1599,5.0,Randomized,0.8723117660604873
1600,0.0,Naive,0.10717511227983252
1601,0.025,Randomized,0.10717511227983252
1602,0.05,Randomized,0.10717511227983252
1603,0.1,Randomized,0.10717511227983252
1604,0.25,Randomized,0.10717511227983252
1605,0.5,Randomized,0.8528435817720008
1606,1.0,Randomized,0.8225138259599254
1607,5.0,Randomized,0.9738005909703116
1608,0.0,Naive,0.7426905080787106
1609,0.025,Randomized,0.7426905080787106
1610,0.05,Randomized,0.7426905080787106
1611,0.1,Randomized,0.9551922726772063
1612,0.25,Randomized,0.873757432475942
1613,0.5,Randomized,0.9679974884949561
1614,1.0,Randomized,0.9679974884949561
1615,5.0,Randomized,0.9696063956262301
1616,0.0,Naive,0.844780913194193
1617,0.025,Randomized,0.844780913194193
1618,0.05,Randomized,0.844780913194193
1619,0.1,Randomized,0.844780913194193
1620,0.25,Randomized,0.844780913194193
1621,0.5,Randomized,0.844780913194193
1622,1.0,Randomized,0.844780913194193
1623,5.0,Randomized,0.8621159468095806
1624,0.0,Naive,0.19995224087132973
1625,0.025,Randomized,0.19995224087132973
1626,0.05,Randomized,0.19995224087132973
1627,0.1,Randomized,0.19995224087132973
1628,0.25,Randomized,0.7097834589731278
1629,0.5,Randomized,0.802688098754494
1630,1.0,Randomized,0.7061593694953353
1631,5.0,Randomized,0.9948912129435122
1632,0.0,Naive,0.13882081225883
1633,0.025,Randomized,0.13882081225883
1634,0.05,Randomized,0.13882081225883
1635,0.1,Randomized,0.13882081225883
1636,0.25,Randomized,0.13882081225883
1637,0.5,Randomized,0.8707671071105094
1638,1.0,Randomized,0.6733857047871651
1639,5.0,Randomized,0.9361441955615658
1640,0.0,Naive,0.1620263102275914
1641,0.025,Randomized,0.1620263102275914
1642,0.05,Randomized,0.1620263102275914
1643,0.1,Randomized,0.1620263102275914
1644,0.25,Randomized,0.7988461615558012
1645,0.5,Randomized,0.7158530077790595
1646,1.0,Randomized,0.47063494384863974
1647,5.0,Randomized,0.9975012356528355
1648,0.0,Naive,0.15530632345490164
1649,0.025,Randomized,0.15530632345490164
1650,0.05,Randomized,0.15530632345490164
1651,0.1,Randomized,0.15530632345490164
1652,0.25,Randomized,0.9212432832180206
1653,0.5,Randomized,0.9212432832180206
1654,1.0,Randomized,0.9471428216933602
1655,5.0,Randomized,0.9471428216933602
1656,0.0,Naive,0.15311818304449584
1657,0.025,Randomized,0.15311818304449584
1658,0.05,Randomized,0.15311818304449584
1659,0.1,Randomized,0.15311818304449584
1660,0.25,Randomized,0.15311818304449584
1661,0.5,Randomized,0.15311818304449584
1662,1.0,Randomized,0.8157664286630752
1663,5.0,Randomized,0.5360118773863264
1664,0.0,Naive,0.20365142054278854
1665,0.025,Randomized,0.20365142054278854
1666,0.05,Randomized,0.20365142054278854
1667,0.1,Randomized,0.20365142054278854
1668,0.25,Randomized,0.9260898953457901
1669,0.5,Randomized,0.9632918014832874
1670,1.0,Randomized,0.7513122742136187
1671,5.0,Randomized,0.9957912021257627
1672,0.0,Naive,0.19772773324586343
1673,0.025,Randomized,0.19772773324586343
1674,0.05,Randomized,0.19772773324586343
1675,0.1,Randomized,0.8464654138462119
1676,0.25,Randomized,0.19772773324586343
1677,0.5,Randomized,0.8464654138462119
1678,1.0,Randomized,0.8464654138462119
1679,5.0,Randomized,0.9971147926002596
1680,0.0,Naive,0.9156096096365324
1681,0.025,Randomized,0.9262742296247893
1682,0.05,Randomized,0.9262742296247893
1683,0.1,Randomized,0.942463840071947
1684,0.25,Randomized,0.22675591393976263
1685,0.5,Randomized,0.9932981594567332
1686,1.0,Randomized,0.924261142291282
1687,5.0,Randomized,0.9413671841655433
1688,0.0,Naive,0.15023550010032272
1689,0.025,Randomized,0.15023550010032272
1690,0.05,Randomized,0.15023550010032272
1691,0.1,Randomized,0.15023550010032272
1692,0.25,Randomized,0.15023550010032272
1693,0.5,Randomized,0.5274233466153758
1694,1.0,Randomized,0.9992429851072931
1695,5.0,Randomized,0.9949355042005384
1696,0.0,Naive,0.1776547119325758
1697,0.025,Randomized,0.1776547119325758
1698,0.05,Randomized,0.1776547119325758
1699,0.1,Randomized,0.1776547119325758
1700,0.25,Randomized,0.1776547119325758
1701,0.5,Randomized,0.9245563221832118
1702,1.0,Randomized,0.8931682709424431
1703,5.0,Randomized,0.881368255419837
1704,0.0,Naive,0.13759823446581188
1705,0.025,Randomized,0.13759823446581188
1706,0.05,Randomized,0.13759823446581188
1707,0.1,Randomized,0.13759823446581188
1708,0.25,Randomized,0.16907779013475546
1709,0.5,Randomized,0.35127838006570905
1710,1.0,Randomized,0.9615964091007705
1711,5.0,Randomized,0.9988480348763764
1712,0.0,Naive,0.17175149419283492
1713,0.025,Randomized,0.17175149419283492
1714,0.05,Randomized,0.17175149419283492
1715,0.1,Randomized,0.17175149419283492
1716,0.25,Randomized,0.17175149419283492
1717,0.5,Randomized,0.8102827617119609
1718,1.0,Randomized,0.6492376714345854
1719,5.0,Randomized,0.9986523250921365
1720,0.0,Naive,0.165494621426686
1721,0.025,Randomized,0.165494621426686
1722,0.05,Randomized,0.165494621426686
1723,0.1,Randomized,0.165494621426686
1724,0.25,Randomized,0.165494621426686
1725,0.5,Randomized,0.35281260766321165
1726,1.0,Randomized,0.9127003992577875
1727,5.0,Randomized,0.9571145762543947
1728,0.0,Naive,0.14339020246773657
1729,0.025,Randomized,0.14339020246773657
1730,0.05,Randomized,0.14339020246773657
1731,0.1,Randomized,0.14339020246773657
1732,0.25,Randomized,0.5261565376956335
1733,0.5,Randomized,0.2305778520544417
1734,1.0,Randomized,0.5692611878955324
1735,5.0,Randomized,0.9802093355007522
1736,0.0,Naive,0.17653713040867208
1737,0.025,Randomized,0.17653713040867208
1738,0.05,Randomized,0.8181739991331833
1739,0.1,Randomized,0.8181739991331833
1740,0.25,Randomized,0.8739977597509684
1741,0.5,Randomized,0.528350797581304
1742,1.0,Randomized,0.9772494330481722
1743,5.0,Randomized,0.9790780571369677
1744,0.0,Naive,0.24867812429522848
1745,0.025,Randomized,0.24867812429522848
1746,0.05,Randomized,0.24867812429522848
1747,0.1,Randomized,0.24867812429522848
1748,0.25,Randomized,0.9130297542438797
1749,0.5,Randomized,0.9235251538265341
1750,1.0,Randomized,0.8750175058663879
1751,5.0,Randomized,0.8631828929087556
1752,0.0,Naive,0.8592571234131016
1753,0.025,Randomized,0.8592571234131016
1754,0.05,Randomized,0.19470617211602462
1755,0.1,Randomized,0.8592571234131016
1756,0.25,Randomized,0.8592571234131016
1757,0.5,Randomized,0.9339339678039301
1758,1.0,Randomized,0.8022997157334225
1759,5.0,Randomized,0.9723979954121068
1760,0.0,Naive,0.16345741996462143
1761,0.025,Randomized,0.16345741996462143
1762,0.05,Randomized,0.16345741996462143
1763,0.1,Randomized,0.16345741996462143
1764,0.25,Randomized,0.16345741996462143
1765,0.5,Randomized,0.8965205435316685
1766,1.0,Randomized,0.7618899176070703
1767,5.0,Randomized,0.9902408647401576
1768,0.0,Naive,0.15004555373048067
1769,0.025,Randomized,0.15004555373048067
1770,0.05,Randomized,0.15004555373048067
1771,0.1,Randomized,0.15004555373048067
1772,0.25,Randomized,0.15004555373048067
1773,0.5,Randomized,0.15004555373048067
1774,1.0,Randomized,0.8620370460542212
1775,5.0,Randomized,0.9953986158050796
1776,0.0,Naive,0.8874556302990229
1777,0.025,Randomized,0.8874556302990229
1778,0.05,Randomized,0.8874556302990229
1779,0.1,Randomized,0.9450772422845727
1780,0.25,Randomized,0.8215389176652084
1781,0.5,Randomized,0.8867768606594053
1782,1.0,Randomized,0.9809150833845904
1783,5.0,Randomized,0.9232929907688259
1784,0.0,Naive,0.16554917278366554
1785,0.025,Randomized,0.16554917278366554
1786,0.05,Randomized,0.16554917278366554
1787,0.1,Randomized,0.16554917278366554
1788,0.25,Randomized,0.16554917278366554
1789,0.5,Randomized,0.8034859233346348
1790,1.0,Randomized,0.8804092175530076
1791,5.0,Randomized,0.953636672022804
1792,0.0,Naive,0.10692718015525199
1793,0.025,Randomized,0.10692718015525199
1794,0.05,Randomized,0.10692718015525199
1795,0.1,Randomized,0.10692718015525199
1796,0.25,Randomized,0.10692718015525199
1797,0.5,Randomized,0.9633735572811805
1798,1.0,Randomized,0.8670627127007167
1799,5.0,Randomized,0.9050306820596382
1800,0.0,Naive,0.20919537990285694
1801,0.025,Randomized,0.20919537990285694
1802,0.05,Randomized,0.20919537990285694
1803,0.1,Randomized,0.20919537990285694
1804,0.25,Randomized,0.2546212290828622
1805,0.5,Randomized,0.336191008036049
1806,1.0,Randomized,0.9625287842026984
1807,5.0,Randomized,0.7534139987681747
1808,0.0,Naive,0.20476830045474817
1809,0.025,Randomized,0.20476830045474817
1810,0.05,Randomized,0.20476830045474817
1811,0.1,Randomized,0.20476830045474817
1812,0.25,Randomized,0.20476830045474817
1813,0.5,Randomized,0.7871656389238059
1814,1.0,Randomized,0.6250671836852193
1815,5.0,Randomized,0.825262562170076
1816,0.0,Naive,0.15300090147195106
1817,0.025,Randomized,0.15300090147195106
1818,0.05,Randomized,0.15300090147195106
1819,0.1,Randomized,0.15300090147195106
1820,0.25,Randomized,0.9608775276433861
1821,0.5,Randomized,0.9743554471612604
1822,1.0,Randomized,0.8351579063750133
1823,5.0,Randomized,0.9785688313235256
1824,0.0,Naive,0.1764908660115586
1825,0.025,Randomized,0.1764908660115586
1826,0.05,Randomized,0.1764908660115586
1827,0.1,Randomized,0.1764908660115586
1828,0.25,Randomized,0.1764908660115586
1829,0.5,Randomized,0.993164659617812
1830,1.0,Randomized,0.9214982736475886
1831,5.0,Randomized,0.9780702257269361
1832,0.0,Naive,0.12879879950769887
1833,0.025,Randomized,0.12879879950769887
1834,0.05,Randomized,0.12879879950769887
1835,0.1,Randomized,0.12879879950769887
1836,0.25,Randomized,0.12879879950769887
1837,0.5,Randomized,0.12879879950769887
1838,1.0,Randomized,0.9550158013369524
1839,5.0,Randomized,0.9170082639203911
1840,0.0,Naive,0.17566276382128276
1841,0.025,Randomized,0.17566276382128276
1842,0.05,Randomized,0.17566276382128276
1843,0.1,Randomized,0.17566276382128276
1844,0.25,Randomized,0.17566276382128276
1845,0.5,Randomized,0.4453874937813869
1846,1.0,Randomized,0.8113480930446031
1847,5.0,Randomized,0.8403601245251189
1848,0.0,Naive,0.7021663193529524
1849,0.025,Randomized,0.854736388924508
1850,0.05,Randomized,0.7021663193529524
1851,0.1,Randomized,0.7021663193529524
1852,0.25,Randomized,0.7021663193529524
1853,0.5,Randomized,0.854736388924508
1854,1.0,Randomized,0.7021663193529524
1855,5.0,Randomized,0.9242036269132979
1856,0.0,Naive,0.1115534059000598
1857,0.025,Randomized,0.1115534059000598
1858,0.05,Randomized,0.1115534059000598
1859,0.1,Randomized,0.1115534059000598
1860,0.25,Randomized,0.1115534059000598
1861,0.5,Randomized,0.9617032947624099
1862,1.0,Randomized,0.9617032947624099
1863,5.0,Randomized,0.9483582643745474
1864,0.0,Naive,0.18409522795078342
1865,0.025,Randomized,0.18409522795078342
1866,0.05,Randomized,0.18409522795078342
1867,0.1,Randomized,0.18409522795078342
1868,0.25,Randomized,0.18409522795078342
1869,0.5,Randomized,0.843915741802204
1870,1.0,Randomized,0.7819922926776403
1871,5.0,Randomized,0.9761438782192899
1872,0.0,Naive,0.13827475354266183
1873,0.025,Randomized,0.13827475354266183
1874,0.05,Randomized,0.13827475354266183
1875,0.1,Randomized,0.13827475354266183
1876,0.25,Randomized,0.8997316586879089
1877,0.5,Randomized,0.969398028380381
1878,1.0,Randomized,0.9573154164319861
1879,5.0,Randomized,0.8997316586879089
1880,0.0,Naive,0.2350777244797579
1881,0.025,Randomized,0.880820237375497
1882,0.05,Randomized,0.880820237375497
1883,0.1,Randomized,0.880820237375497
1884,0.25,Randomized,0.3683904710235257
1885,0.5,Randomized,0.880820237375497
1886,1.0,Randomized,0.7807894802901056
1887,5.0,Randomized,0.9812372627342755
1888,0.0,Naive,0.10469342205354379
1889,0.025,Randomized,0.10469342205354379
1890,0.05,Randomized,0.10469342205354379
1891,0.1,Randomized,0.10469342205354379
1892,0.25,Randomized,0.10469342205354379
1893,0.5,Randomized,0.17455312011625587
1894,1.0,Randomized,0.7570342884040602
1895,5.0,Randomized,0.9972220805691516
1896,0.0,Naive,0.11757529679035642
1897,0.025,Randomized,0.11757529679035642
1898,0.05,Randomized,0.11757529679035642
1899,0.1,Randomized,0.11757529679035642
1900,0.25,Randomized,0.611099790578493
1901,0.5,Randomized,0.8154448039553215
1902,1.0,Randomized,0.7881798489753352
1903,5.0,Randomized,0.9573776057513447
1904,0.0,Naive,0.20750143196057372
1905,0.025,Randomized,0.20750143196057372
1906,0.05,Randomized,0.20750143196057372
1907,0.1,Randomized,0.20750143196057372
1908,0.25,Randomized,0.20750143196057372
1909,0.5,Randomized,0.7539418996920968
1910,1.0,Randomized,0.7664726159297184
1911,5.0,Randomized,0.9906555944206283
1912,0.0,Naive,0.16522395166947734
1913,0.025,Randomized,0.16522395166947734
1914,0.05,Randomized,0.16522395166947734
1915,0.1,Randomized,0.16522395166947734
1916,0.25,Randomized,0.16522395166947734
1917,0.5,Randomized,0.9408399224737934
1918,1.0,Randomized,0.9720370360746887
1919,5.0,Randomized,0.8231323959297177
1920,0.0,Naive,0.1414067180334052
1921,0.025,Randomized,0.1414067180334052
1922,0.05,Randomized,0.1414067180334052
1923,0.1,Randomized,0.1414067180334052
1924,0.25,Randomized,0.1414067180334052
1925,0.5,Randomized,0.9205632305778495
1926,1.0,Randomized,0.8659303100358899
1927,5.0,Randomized,0.9737293541807703
1928,0.0,Naive,0.12146548507694378
1929,0.025,Randomized,0.12146548507694378
1930,0.05,Randomized,0.12146548507694378
1931,0.1,Randomized,0.12146548507694378
1932,0.25,Randomized,0.12146548507694378
1933,0.5,Randomized,0.970962233139052
1934,1.0,Randomized,0.95667831234646
1935,5.0,Randomized,0.9413250880346663
1936,0.0,Naive,0.23406380842386915
1937,0.025,Randomized,0.23406380842386915
1938,0.05,Randomized,0.23406380842386915
1939,0.1,Randomized,0.9737815443205478
1940,0.25,Randomized,0.8468716057228782
1941,0.5,Randomized,0.9559539232030277
1942,1.0,Randomized,0.9613985247026632
1943,5.0,Randomized,0.9462989421144697
1944,0.0,Naive,0.17380896603065668
1945,0.025,Randomized,0.17380896603065668
1946,0.05,Randomized,0.17380896603065668
1947,0.1,Randomized,0.17380896603065668
1948,0.25,Randomized,0.17380896603065668
1949,0.5,Randomized,0.9612267901896967
1950,1.0,Randomized,0.921435491361737
1951,5.0,Randomized,0.9383179781243696
1952,0.0,Naive,0.24570882728001958
1953,0.025,Randomized,0.24570882728001958
1954,0.05,Randomized,0.24570882728001958
1955,0.1,Randomized,0.24570882728001958
1956,0.25,Randomized,0.6960828766123052
1957,0.5,Randomized,0.9650871890968274
1958,1.0,Randomized,0.9448337663347557
1959,5.0,Randomized,0.8811481524451079
1960,0.0,Naive,0.18752775763047655
1961,0.025,Randomized,0.18752775763047655
1962,0.05,Randomized,0.18752775763047655
1963,0.1,Randomized,0.18752775763047655
1964,0.25,Randomized,0.18752775763047655
1965,0.5,Randomized,0.9517532453433878
1966,1.0,Randomized,0.4579593308764235
1967,5.0,Randomized,0.7924708231328873
1968,0.0,Naive,0.12405848577613614
1969,0.025,Randomized,0.12405848577613614
1970,0.05,Randomized,0.12405848577613614
1971,0.1,Randomized,0.12405848577613614
1972,0.25,Randomized,0.12405848577613614
1973,0.5,Randomized,0.8512395971848112
1974,1.0,Randomized,0.8723360726910662
1975,5.0,Randomized,0.9066236184026555
1976,0.0,Naive,0.8214112028110744
1977,0.025,Randomized,0.8214112028110744
1978,0.05,Randomized,0.8214112028110744
1979,0.1,Randomized,0.19943586368957666
1980,0.25,Randomized,0.19943586368957666
1981,0.5,Randomized,0.19943586368957666
1982,1.0,Randomized,0.8780166972897264
1983,5.0,Randomized,0.9934704849252671
1984,0.0,Naive,0.13875436999342192
1985,0.025,Randomized,0.13875436999342192
1986,0.05,Randomized,0.13875436999342192
1987,0.1,Randomized,0.13875436999342192
1988,0.25,Randomized,0.13875436999342192
1989,0.5,Randomized,0.6429820055182538
1990,1.0,Randomized,0.9747409626040082
1991,5.0,Randomized,0.9263774549784818
1992,0.0,Naive,0.17973128999995364
1993,0.025,Randomized,0.17973128999995364
1994,0.05,Randomized,0.17973128999995364
1995,0.1,Randomized,0.17973128999995364
1996,0.25,Randomized,0.17973128999995364
1997,0.5,Randomized,0.9301013868263004
1998,1.0,Randomized,0.9301013868263004
1999,5.0,Randomized,0.9301013868263004
2000,0.0,Naive,0.17077776524557736
2001,0.025,Randomized,0.17077776524557736
2002,0.05,Randomized,0.17077776524557736
2003,0.1,Randomized,0.1953000866262149
2004,0.25,Randomized,0.7312181197404997
2005,0.5,Randomized,0.8642870861091053
2006,1.0,Randomized,0.7677609583348516
2007,5.0,Randomized,0.9759950909406997
2008,0.0,Naive,0.10993823612062346
2009,0.025,Randomized,0.10993823612062346
2010,0.05,Randomized,0.10993823612062346
2011,0.1,Randomized,0.10993823612062346
2012,0.25,Randomized,0.10993823612062346
2013,0.5,Randomized,0.873271828825544
2014,1.0,Randomized,0.9743532966977666
2015,5.0,Randomized,0.9741547068790825
2016,0.0,Naive,0.2892560748022039
2017,0.025,Randomized,0.2892560748022039
2018,0.05,Randomized,0.2892560748022039
2019,0.1,Randomized,0.2892560748022039
2020,0.25,Randomized,0.9739079641418121
2021,0.5,Randomized,0.7624512767619118
2022,1.0,Randomized,0.8681092967592281
2023,5.0,Randomized,0.8102073917004814
2024,0.0,Naive,0.15869004119601063
2025,0.025,Randomized,0.15869004119601063
2026,0.05,Randomized,0.15869004119601063
2027,0.1,Randomized,0.15869004119601063
2028,0.25,Randomized,0.6868920105835904
2029,0.5,Randomized,0.9345071765883263
2030,1.0,Randomized,0.7524351859435755
2031,5.0,Randomized,0.9952961207765963
2032,0.0,Naive,0.8424780714935607
2033,0.025,Randomized,0.8424780714935607
2034,0.05,Randomized,0.8424780714935607
2035,0.1,Randomized,0.8424780714935607
2036,0.25,Randomized,0.8424780714935607
2037,0.5,Randomized,0.8624135686236538
2038,1.0,Randomized,0.81592615892773
2039,5.0,Randomized,0.9066922156935797
2040,0.0,Naive,0.22642765098074405
2041,0.025,Randomized,0.22642765098074405
2042,0.05,Randomized,0.22642765098074405
2043,0.1,Randomized,0.22642765098074405
2044,0.25,Randomized,0.5192522996904876
2045,0.5,Randomized,0.8204902704270471
2046,1.0,Randomized,0.921562406878353
2047,5.0,Randomized,0.9088375608784455
2048,0.0,Naive,0.22555459464901859
2049,0.025,Randomized,0.22555459464901859
2050,0.05,Randomized,0.22555459464901859
2051,0.1,Randomized,0.22555459464901859
2052,0.25,Randomized,0.41978718469482734
2053,0.5,Randomized,0.8162598153894853
2054,1.0,Randomized,0.9861595799041353
