tau,delta,effect_size,reject
0.75,12.5,1.669242913881024,0
0.75,12.5,0.9950040314111557,0
0.75,12.5,0.9916278360829492,1
0.75,12.5,0.18503821699462367,0
0.75,12.5,0.04374822341406475,0
0.75,12.5,0.236790310517714,0
0.75,12.5,1.0063928949749827,0
0.75,12.5,1.577550531592018,1
0.75,12.5,0.7128250834650416,0
0.75,12.5,0.5958011096750079,0
0.75,12.5,0.6678487349047565,0
0.75,12.5,0.63189121301313,0
0.75,12.5,0.7581169402405812,0
0.75,12.5,0.40296268459034257,0
0.75,12.5,0.5163692422456498,0
0.75,12.5,0.9658698659100257,0
0.75,12.5,1.124763419781457,1
0.75,12.5,1.0632404205355168,1
0.75,14.375,1.3858372338662666,1
0.75,14.375,0.5005957820380337,0
0.75,14.375,1.0078592159185784,0
0.75,14.375,0.3522282171851713,0
0.75,14.375,0.6928625043032743,0
0.75,14.375,0.5204908772354389,0
0.75,14.375,0.6795910746190067,0
0.75,14.375,0.589156158969175,0
0.75,14.375,0.6608598635381394,0
0.75,14.375,0.46717953322705275,0
0.75,14.375,0.6791160984148303,0
0.75,14.375,0.2540976492749798,0
0.75,14.375,0.7885604941650984,0
0.75,14.375,0.5248151621549648,0
0.75,14.375,0.6136680528772865,0
0.75,14.375,0.95335382713332,0
0.75,14.375,0.48573480687696585,0
0.75,14.375,0.631826904296966,0
0.75,14.375,0.3755822717843224,0
0.75,14.375,0.6782213466538336,0
0.75,14.375,0.3532927678106121,0
0.75,14.375,0.7475893338518924,0
0.75,14.375,0.24208924256193723,0
0.75,14.375,0.9167205173721895,0
0.75,14.375,0.7617168648467091,0
0.75,14.375,0.42694815261954705,0
0.75,14.375,0.5013748986842141,0
0.75,14.375,1.155066629502907,0
0.75,14.375,0.7331760495530286,0
0.75,14.375,0.5723046287728288,0
0.75,16.25,0.7315640189677284,0
0.75,16.25,0.47794776146609524,0
0.75,16.25,0.5578507215651516,0
0.75,16.25,1.11405861296949,0
0.75,16.25,1.0638306484388762,0
0.75,16.25,0.03392698051506999,0
0.75,16.25,0.83929896801023,0
0.75,16.25,0.5410441600500305,0
0.75,16.25,0.544471270996581,0
0.75,16.25,0.9667678163978237,0
0.75,16.25,0.5418039120101598,0
0.75,16.25,0.693362792606739,1
0.75,16.25,0.18962590596857784,0
0.75,16.25,0.9634745213176734,1
0.75,16.25,0.9582540877854882,0
0.75,16.25,0.6877916117495468,0
0.75,16.25,1.2972564869404712,0
0.75,16.25,0.7201904232709756,1
0.75,16.25,0.7353538243215954,0
0.75,16.25,1.1870896775463835,1
0.75,16.25,0.4534075385489359,0
0.75,16.25,1.0450583001849194,0
0.75,16.25,0.9066780500242964,0
0.75,16.25,0.38433553693654565,0
0.75,16.25,1.12632825097026,1
0.75,16.25,0.7467646087513083,0
0.75,16.25,0.8394393392519519,1
0.75,16.25,0.37332647814405284,0
0.75,16.25,0.8779672111376393,0
0.75,16.25,1.034985322514793,0
0.75,18.125,0.8676391780416746,0
0.75,18.125,1.4141086545134351,0
0.75,18.125,0.6065373383967019,0
0.75,18.125,1.1025239652671843,0
0.75,18.125,0.9002576642257905,0
0.75,18.125,0.3323678482951159,0
0.75,18.125,0.19961548109979252,0
0.75,18.125,0.6855181671366376,0
0.75,18.125,0.5385222937780484,0
0.75,18.125,0.5714617474761629,0
0.75,18.125,0.39025682824338276,0
0.75,18.125,0.19664667857365392,0
0.75,18.125,0.7327278454214026,0
0.75,18.125,0.5185502151940261,0
0.75,18.125,0.3283380134727157,0
0.75,18.125,0.7438285463899935,0
0.75,18.125,0.30662671374081396,0
0.75,18.125,0.6003546064200332,0
0.75,18.125,1.0261359106333845,1
0.75,18.125,0.6881526874848146,0
0.75,18.125,0.8412125707586534,0
0.75,18.125,0.36558093880633064,0
0.75,18.125,0.7242703130689159,0
0.75,18.125,0.3669013215005768,0
0.75,18.125,0.6668841464487587,0
0.75,18.125,0.625674665635294,0
0.75,18.125,0.3572131236352801,0
0.75,18.125,1.1371800750543617,0
0.75,18.125,0.9572051031701014,0
0.75,18.125,0.2710995733450124,0
0.75,20.0,2.119119199940206,1
0.75,20.0,1.1095776390711376,0
0.75,20.0,1.419873652922805,1
0.75,20.0,0.9188780307964642,0
0.75,20.0,1.2263259421753896,0
0.75,20.0,0.6537206234858801,1
0.75,20.0,0.8478640218835883,0
0.75,20.0,0.8375641029327482,0
0.75,20.0,1.0106214549265913,1
0.75,20.0,0.7015329700196766,0
0.75,20.0,0.26619298998398505,0
0.75,20.0,0.6028220087254741,0
0.75,20.0,1.1561692687785992,0
0.75,20.0,0.2518481138466628,0
0.75,20.0,1.1249368783132487,0
0.75,20.0,0.38793326057445016,0
0.75,20.0,0.5461848047140666,0
0.75,20.0,0.3007997416455237,0
0.75,20.0,0.7737654197011746,0
0.75,20.0,0.28715411818385816,0
0.75,20.0,0.5342196873651565,0
0.75,20.0,0.9527066601127673,0
0.75,20.0,1.1499691819096725,0
0.75,20.0,0.6885781474936796,0
0.75,20.0,1.2653169336931824,1
0.75,20.0,1.6648087649066943,1
0.75,20.0,0.9668479591251522,1
0.75,20.0,1.0524221441071722,0
0.75,20.0,1.046007279640755,0
0.75,20.0,0.25624659295286695,0
1.0,5.0,0.8040453873406493,0
1.0,5.0,0.9440443377297318,0
1.0,5.0,0.05190613406629767,0
1.0,5.0,0.6034106127410946,0
1.0,5.0,0.48168570121349813,0
1.0,5.0,0.6421675356717639,0
1.0,5.0,0.35857068448514223,0
1.0,5.0,0.7403935754525055,0
1.0,5.0,0.508639602726706,0
1.0,5.0,0.45568799559033785,0
1.0,5.0,0.9460036799225209,1
1.0,5.0,0.5774963100141715,0
1.0,5.0,0.6206544575806896,0
1.0,5.0,0.498071421193816,0
1.0,5.0,0.17973916696255976,0
1.0,5.0,0.12936083242836327,0
1.0,5.0,0.09660084727853278,0
1.0,5.0,0.23691080952086435,0
1.0,5.0,0.6134902659486836,0
1.0,5.0,0.450806940428041,0
1.0,5.0,0.1843769857532699,0
1.0,5.0,1.2324100498196762,1
1.0,5.0,0.6217320442877633,0
1.0,5.0,1.0534716243092392,0
1.0,5.0,0.6162242331093287,0
1.0,5.0,0.44755016389843166,0
1.0,5.0,0.7192814415685884,0
1.0,5.0,0.8815908968074022,0
1.0,5.0,1.027396086781664,1
1.0,5.0,0.6212713557222613,0
1.0,6.875,1.3826386651997815,0
1.0,6.875,0.9428216494710117,0
1.0,6.875,0.5205495283124737,0
1.0,6.875,0.7108511761998434,0
1.0,6.875,0.7268164891860764,0
1.0,6.875,0.30630589160148114,0
1.0,6.875,2.0834743964286297,1
1.0,6.875,0.9350455854314317,0
1.0,6.875,1.0509892243223187,0
1.0,6.875,0.472404211887167,0
1.0,6.875,1.4010505564758478,1
1.0,6.875,1.0036005953553748,0
1.0,6.875,0.5076373319873898,0
1.0,6.875,0.14675217109250077,0
1.0,6.875,0.4152885265105832,0
1.0,6.875,1.0523780794946536,0
1.0,6.875,1.0408066813561287,0
1.0,6.875,0.8055057609660882,0
1.0,6.875,0.4072124058875333,0
1.0,6.875,0.6081348733386702,0
1.0,6.875,0.3108593729986903,0
1.0,6.875,0.7256885511543503,0
1.0,6.875,0.8031390664367866,0
1.0,6.875,0.6247542620507678,0
1.0,6.875,0.9911380558618975,0
1.0,6.875,0.1545474885392566,0
1.0,6.875,1.083717142508755,0
1.0,6.875,0.6712741678777371,0
1.0,6.875,0.7735437267607874,0
1.0,6.875,0.03203681058196295,0
1.0,8.75,0.46767715432650375,0
1.0,8.75,0.13934492554178554,0
1.0,8.75,0.4821921544388175,0
1.0,8.75,0.8635780673791912,0
1.0,8.75,0.9520904211230599,0
1.0,8.75,0.49602604951673185,0
1.0,8.75,1.034505926076742,0
1.0,8.75,0.8378668503883837,0
1.0,8.75,0.22786309095398116,0
1.0,8.75,0.5603345079861838,0
1.0,8.75,1.054656498326151,0
1.0,8.75,0.8980374940511524,0
1.0,8.75,0.38637998518351024,0
1.0,8.75,0.5856202900237316,0
1.0,8.75,0.7181968290235797,0
1.0,8.75,1.1239148127046934,0
1.0,8.75,0.859664969146871,0
1.0,8.75,0.24134553871964226,0
1.0,8.75,0.9954668009077194,0
1.0,8.75,0.863583210712679,0
1.0,8.75,0.18013718757788771,0
1.0,8.75,0.4269831639879355,0
1.0,8.75,0.2861130031317744,0
1.0,8.75,0.3443802903024804,0
1.0,8.75,1.0036621371109071,0
1.0,8.75,0.9958601699168527,0
1.0,8.75,0.15289600067487397,0
1.0,8.75,0.5444804371471953,0
1.0,8.75,0.4458532103045475,0
1.0,8.75,0.2632923024731192,0
1.0,10.625,0.6245873810732864,0
1.0,10.625,0.6527597979982954,0
1.0,10.625,0.9883169938677869,1
1.0,10.625,0.7341938136915777,0
1.0,10.625,0.754944983957677,0
1.0,10.625,0.2602154411589851,0
1.0,10.625,1.0378020784820066,0
1.0,10.625,0.9711065888612772,0
1.0,10.625,0.3808500347615901,0
1.0,10.625,0.6404906262141968,0
1.0,10.625,0.6660497646548929,0
1.0,10.625,0.8568039051832959,1
1.0,10.625,0.4225944687745432,0
1.0,10.625,0.4065512979294444,0
1.0,10.625,0.7729938080858045,0
1.0,10.625,1.1904774938077498,1
1.0,10.625,0.5166324283230673,0
1.0,10.625,0.8615789757198982,0
1.0,10.625,0.1719262337367529,0
1.0,10.625,0.7900661233627017,0
1.0,10.625,0.6640676857669193,0
1.0,10.625,0.12861514319070547,0
1.0,10.625,0.22755338010789952,0
1.0,10.625,0.22493755696036685,0
1.0,10.625,0.6932535331750858,0
1.0,10.625,0.6876676003407759,0
1.0,10.625,0.3120202856012004,0
1.0,10.625,0.4779075937037666,0
1.0,10.625,0.3572347120798978,0
1.0,10.625,0.7862814166429425,0
1.0,12.5,0.18242190256794671,0
1.0,12.5,0.6711933975088901,0
1.0,12.5,0.6891259707408826,0
1.0,12.5,1.0714210664792816,1
1.0,12.5,0.5312709958681465,0
1.0,12.5,0.6503372647487053,0
1.0,12.5,0.6183563817440223,0
1.0,12.5,0.2333319372178628,0
1.0,12.5,0.427204304150343,0
1.0,12.5,0.5940849125212284,0
1.0,12.5,0.8964872864857377,0
1.0,12.5,0.6290305152830342,0
1.0,12.5,0.8353692195493003,0
1.0,12.5,1.224297198325009,0
1.0,12.5,0.4923309266278287,0
1.0,12.5,0.7617755378274661,0
1.0,12.5,0.600878418331216,0
1.0,12.5,0.1896112477781089,0
1.0,12.5,0.5951924646588375,0
1.0,12.5,0.418630676267762,0
1.0,12.5,0.1851023971867881,0
1.0,12.5,0.493682184255488,0
1.0,12.5,0.12414212472881751,0
1.0,12.5,0.38690639289384,0
1.0,12.5,0.2722343456652671,0
1.0,12.5,0.5886428060566091,0
1.0,12.5,0.38533811627115344,0
1.0,12.5,0.4482415571442916,0
1.0,12.5,0.17589844553808953,0
1.0,12.5,0.28011365845627517,0
1.0,14.375,0.8432350368486847,0
1.0,14.375,0.6922695729056585,0
1.0,14.375,0.7604003707152234,1
1.0,14.375,1.3973122862230274,1
1.0,14.375,1.0419578275598067,0
1.0,14.375,0.5340271870831195,0
1.0,14.375,0.42364121630535634,0
1.0,14.375,0.2855243173038812,0
1.0,14.375,0.4068580863615807,0
1.0,14.375,0.5170422062936915,0
1.0,14.375,0.46781423237621167,0
1.0,14.375,0.8397667082696469,0
1.0,14.375,0.32827871538034914,0
1.0,14.375,0.9036734522755063,0
1.0,14.375,0.7789055488390954,1
1.0,14.375,0.4849946267553811,0
1.0,14.375,0.17557220151462047,0
1.0,14.375,0.6466732530763503,0
1.0,14.375,0.0,0
1.0,14.375,0.0,0
1.0,14.375,0.0,0
1.0,14.375,0.6964668404288977,0
1.0,14.375,0.6936356106021072,0
1.0,14.375,0.16036865165964007,0
1.0,14.375,1.3523084521273556,0
1.0,14.375,0.9307876463590409,0
1.0,14.375,0.7247783065845184,0
1.0,14.375,0.8081922143885941,0
1.0,14.375,0.8007831257790349,0
1.0,14.375,0.4970212392448901,0
1.0,16.25,0.9294569051570714,1
1.0,16.25,0.938010016180979,1
1.0,16.25,0.6845980610058221,0
1.0,16.25,0.6245329595529454,0
1.0,16.25,0.16012287100315026,0
1.0,16.25,0.7555044851578127,1
1.0,16.25,1.2799508200265586,1
1.0,16.25,1.3702634567801346,1
1.0,16.25,0.1711051738697817,0
1.0,16.25,0.4829761457347258,0
1.0,16.25,1.167404148682684,0
1.0,16.25,0.8958445224371374,1
1.0,16.25,0.9906625050712214,0
1.0,16.25,1.1499139819263133,0
1.0,16.25,0.1827741563504748,0
1.0,16.25,0.7929934499500648,0
1.0,16.25,0.14155418118217813,0
1.0,16.25,0.6954634726333635,0
1.0,16.25,0.931773385080494,1
1.0,16.25,0.25168409162478567,0
1.0,16.25,1.0428550281139788,1
1.0,16.25,0.9592043195262357,0
1.0,16.25,0.5860581925801562,0
1.0,16.25,1.0950144775764983,0
1.0,16.25,0.6864473335211277,0
1.0,16.25,1.3258394084370515,0
1.0,16.25,0.7615266752790982,1
1.0,16.25,1.1685217242205157,0
1.0,16.25,0.8561297146218609,0
1.0,16.25,0.340021090292199,0
1.0,18.125,1.0579535355200829,0
1.0,18.125,1.0173386300249259,0
1.0,18.125,0.2545067426573658,0
1.0,18.125,0.5498929402387209,0
1.0,18.125,0.5435172867238061,0
1.0,18.125,0.5869076288308812,0
1.0,18.125,1.404293889510135,0
1.0,18.125,0.9817173322911692,0
1.0,18.125,0.4972137759172377,0
1.0,18.125,0.27644158641449074,0
1.0,18.125,0.30453033648014044,0
1.0,18.125,0.5649555457423417,0
1.0,18.125,0.8347148642095201,0
1.0,18.125,0.8186990316566655,0
1.0,18.125,1.0386241552694921,1
1.0,18.125,0.32779725739369264,0
1.0,18.125,0.32663155630554513,0
1.0,18.125,0.4831226780038267,0
1.0,18.125,0.1745448930465022,0
1.0,18.125,0.20225030129809649,0
1.0,18.125,0.28643817177458597,0
1.0,18.125,0.16427004485231203,0
1.0,18.125,0.20457799684035446,0
1.0,18.125,0.2963364903428541,0
1.0,18.125,1.243809551926585,0
1.0,18.125,0.9446185047573339,0
1.0,18.125,0.4168820377418533,0
1.0,18.125,0.9702872838416954,0
1.0,18.125,0.6803839769322485,0
1.0,18.125,1.2010414922025068,1
1.0,20.0,0.6095667641739448,0
1.0,20.0,0.4430581290713933,0
1.0,20.0,0.31525824086598586,0
1.0,20.0,0.1792818770581514,0
1.0,20.0,0.7290353767280392,0
1.0,20.0,0.5971215147711103,0
1.0,20.0,1.1754935810962774,0
1.0,20.0,0.3727464935141685,0
1.0,20.0,0.7987991438710355,0
1.0,20.0,1.2291652166425195,1
1.0,20.0,1.3585935432074348,1
1.0,20.0,0.6451909158188197,0
1.0,20.0,0.2025396647751924,0
1.0,20.0,0.27992455498883323,0
1.0,20.0,0.46493780741728225,0
1.0,20.0,0.19411863857539177,0
1.0,20.0,0.6189042464255389,0
1.0,20.0,0.7786079692460497,0
1.0,20.0,0.7755624115820433,0
1.0,20.0,0.6997143715581035,0
1.0,20.0,0.8026230716880807,0
1.0,20.0,0.5436889289050956,0
1.0,20.0,0.5601360005719982,0
1.0,20.0,0.3587129965967776,0
1.0,20.0,0.9298594118708434,0
1.0,20.0,0.6808242786063732,0
1.0,20.0,0.3962563333641244,0
1.0,20.0,0.6701919731831484,0
1.0,20.0,1.4868600445292661,1
1.0,20.0,1.145137895080807,0
