tau=0.025,tau=0.05,tau=0.1,tau=0.25,tau=0.5,tau=1,tau=5,naive
0.5688863649790563,0.5312545496295219,0.15778510671244547,0.8054942446802577,0.4895268738576013,0.10070485479631074,0.8705399501635277,0.0017161938641826469
0.8858524055453192,0.6211705207817071,0.4886146876907266,0.634624083913252,0.7059165789010156,0.6099582014227808,0.6631060842879938,8.121397268434638e-05
0.8108469169030952,0.8862568349967581,0.714249913319802,0.10848989172538324,0.12212172945192472,0.8874612604134122,0.03849415740306695,0.0009430487417114719
0.30922407022703374,0.28515983652678784,0.48377788009120976,0.35427590508797024,0.37414585294952696,0.8866206249854972,0.5295178661581211,0.04110992856444895
0.2610705033938072,0.8558537106462797,0.6377669999180181,0.2401542314910402,0.32375999490802415,0.9461249710435246,0.3536972496293808,0.00016710519860363426
0.06390857373345867,0.17956409054104067,0.6270019932903047,0.846946798719671,0.731577427370274,0.6796545741228491,0.9135986262108622,5.844819232070364e-05
0.36262451377964494,0.9048165997626726,0.17504655973235153,0.5058019615842652,0.8667298881685815,0.5250788540674804,0.7720294463756397,0.0002746023393648267
0.4669691088397771,0.5968468096821333,0.9990109385557335,0.7318387097320966,0.469818369585126,0.40078126520448604,0.14488089714486815,4.32282257956107e-06
0.6428627398062746,0.1160304323862902,0.11847034350513083,0.42733872283028046,0.09305945891489857,0.9917008345249201,0.1088004458389479,0.007411563820155065
0.6279998469563723,0.14968239823878488,0.0796131414348789,0.29069487979106756,0.41903183944790634,0.6765651903564613,0.6340706551468414,9.360951692671815e-05
0.804526381508614,0.18684122551457943,0.6410502073980581,0.5996416273053334,0.03494785408965196,0.42358416848317176,0.18489042902200534,0.0014773470504818587
0.4096749229256993,0.11968831906191758,0.7779302499788648,0.7542595779655645,0.0003012256622913839,0.39736858956492854,0.10042012476033928,5.687062187842429e-08
0.40550094624481786,0.6757296528490365,0.8231516422196,0.8731680258418355,0.17558897736235315,0.9998948435669216,0.020989529854562445,3.28316667859152e-05
0.4325512709556498,0.7478454231247399,0.9972094124027092,0.8976839692033698,0.8931340379648889,0.7951667800245114,0.29238688249449524,0.001624052683252275
